listings
id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5933237,Charming renovated bungalow,14083317,Merrilyn,,District 6,36.18921,-86.74049,Entire home/apt,164,2,323,6/9/2024,2.88,2,239,35,
5964509,Breathtaking Views of Nashville-4th night FREE,30962240,XENOS Guest-Friend,,District 21,36.153839,-86.823883,Entire home/apt,,2,291,6/2/2024,2.6,17,328,13,
5970743,CityWalk|Balcony|Park Free! Dolly Swift,30995912,Jessica Joy,,District 19,36.154953,-86.77043152,Entire home/apt,216,3,482,6/14/2024,4.31,13,333,46,
5984997,The Launch Pad,19288905,Sandy,,District 17,36.14309,-86.76151,Entire home/apt,144,1,899,6/17/2024,8.56,1,237,108,
5989908,Hillisboro Treehouse:  Stay 30+ Days Only,22327607,Gina,,District 18,36.12825,-86.81021,Entire home/apt,65,30,114,5/12/2024,1.02,1,307,3,
6119843,Your Nashville Oasis off Historic Music Row,31751665,Patrick,,District 17,36.13663,-86.79276,Entire home/apt,160,3,239,6/16/2024,2.16,1,80,29,
6162409,Newly renovated 1BR King - Happy Hollow Cabin,27950672,Thomm And Eva,,District 33,36.12439,-86.54606,Entire home/apt,122,3,441,5/27/2024,3.96,1,202,11,
6207147,Casa Lola - Hip Victorian,32119480,Lori,,District 6,36.17363,-86.75471,Private room,115,2,271,6/9/2024,2.46,1,121,26,
6210434,Stroll to East Nashville Restaurants from Cozy Guest Suite,12122804,Cass And Martin,,District 6,36.18111,-86.73229,Entire home/apt,113,1,650,6/2/2024,6.65,2,177,32,
6213651,The Stewart House in 12th South - Half House,15586733,Neal,,District 18,36.12584,-86.79356,Entire home/apt,167,1,385,6/9/2024,3.7,18,348,55,
6223197,Home (3BR) Close to everything EAST Nashville,32272323,Jason,,District 5,36.18145,-86.75205,Entire home/apt,161,3,251,5/19/2024,2.29,1,157,14,
6225946,Musician's Abode - East Nashville,9012461,Geoff,,District 6,36.17033,-86.74345,Entire home/apt,176,1,348,6/11/2024,3.25,1,0,24,
6227141,Rollin On The River,32298087,Ruth,,District 7,36.2057996,-86.69898646,Entire home/apt,115,2,241,6/14/2024,2.2,1,152,26,
6227228,"2 Bedroom near City Center, Long Term Stays Only",6427723,Bryan And Alison,,District 6,36.16404,-86.75388,Entire home/apt,260,30,148,7/23/2023,1.35,1,140,1,
6235842,"Discount! Clean, Modern Five Points Apartment",96028937,David,,District 5,36.1781,-86.75508,Entire home/apt,187,2,499,6/9/2024,4.49,2,148,43,
6237779,Sun-drenched 2nd Fl Apt w/ Private Entrance,1539109,Mary,,District 5,36.18546,-86.77027,Entire home/apt,131,2,232,5/19/2024,2.11,1,18,25,
6238833,Cozy Home 2 Miles from Downtown Nashville-Walkable,16805934,Rachael,,District 19,36.18077,-86.79361,Entire home/apt,396,2,118,6/16/2024,1.07,3,317,22,
6246236,Freedom Annex,7020921,Annaleigh,,District 20,36.15648,-86.87851,Entire home/apt,112,3,242,5/5/2024,2.2,1,349,8,
6247676,Dreamy Tiny House Cottage-Most Wish-listed in Tennessee,32440482,Jonathan & Rebecca,,District 17,36.1241,-86.75455,Entire home/apt,132,1,1063,6/6/2024,10.45,1,328,128,201605215
6299318,The Jackson,9596278,Jacob,,District 16,36.10375,-86.73443,Entire home/apt,114,1,684,6/4/2024,6.22,4,327,47,
6305488,Wyndham Nashville- 2 bdrm condo,30787515,Brooke,,District 15,36.21751,-86.70452,Entire home/apt,,2,8,8/4/2023,0.07,6,47,1,
6385486,Quaint Apt. 3 mi to DT & 1 mi to HillsboroVillage,11361200,Karen,,District 18,36.12696,-86.80653,Entire home/apt,112,1,534,6/2/2024,4.83,2,351,40,
6424881,River home in park like setting.,33524311,Linda,,District 7,36.22285,-86.70964,Private room,85,1,200,6/16/2024,1.82,3,331,7,
6434670,Private Room for One in Vandy area house!,9307116,Meredith,,District 18,36.13674,-86.81214,Private room,,1,123,6/15/2024,1.17,3,0,17,
6446261,Eclectic East Nashville Cottage,11376666,Nancy & Michael,,District 5,36.20205,-86.74255,Entire home/apt,117,3,398,6/15/2024,3.66,1,321,39,
6446687,Luxurious Downtown-2 bed 2 bath Corner 2M,24241984,Patsy,,District 19,36.1563,-86.76467,Entire home/apt,348,2,76,5/16/2024,0.72,14,243,10,
6506269,The Highland House East Nashville!,34012010,Vanessa,,District 8,36.22347,-86.75872,Entire home/apt,104,3,279,6/14/2024,2.54,1,329,15,
6512317,"Plenty of Space, Private Entrance",20743408,Deane,,District 4,36.01869,-86.72263,Entire home/apt,96,1,555,6/16/2024,5.05,1,336,35,
6560581,East Nashville Guesthouse with a Relaxed Style,22459665,Jon,,District 6,36.18296,-86.74295,Entire home/apt,102,2,536,6/20/2024,5.25,1,59,70,
6561061,DOUBLE DECKER 3-STORY HOME ★ 360 ROOFTOP VIEWS!,34316903,Derek & Lacey,,District 19,36.1727,-86.79781,Entire home/apt,412,2,205,5/19/2024,1.88,10,169,18,
6570571,Walk your dog to 5 Points; 3 mins drive downtown!,34366380,Fran,,District 6,36.17814,-86.74711,Entire home/apt,134,2,333,6/15/2024,3.06,1,330,48,
6575499,Central Nashville Escape with Secluded Forest Deck,1155456,Julie,,District 23,36.12809,-86.87635,Entire home/apt,203,2,303,6/8/2024,2.78,1,245,33,
6584689,Famous “Music City House of Fame” 3500 sqft,1554315,Stephanie,,District 21,36.15932,-86.82805,Entire home/apt,,2,77,10/1/2023,0.71,1,334,5,
6600619,Modern Stylish Retreat Only 1.7 Miles to Downtown,32601852,Brandon,,District 17,36.13759,-86.77366,Entire home/apt,218,2,314,5/30/2024,2.93,1,321,26,
6644226,Romantic Cottage with Hot Tub Close to Downtown,8973736,Beta & Emily,,District 5,36.19023,-86.76924,Entire home/apt,266,2,394,4/19/2024,3.62,4,312,11,
6645502,10th Ave Lush Brownstone with Skyline Views & Rooftop Patio,22933775,Lauren And Jen,,District 19,36.17316,-86.79754,Entire home/apt,451,3,287,6/20/2024,2.65,14,241,21,
6646825,Prime Location Riverfront Condo Downtown,6090673,Andrew,,District 19,36.1705,-86.78028,Entire home/apt,145,1,306,5/26/2024,2.86,1,111,29,
6661949,Beautiful River Retreat Studio Apt,34870571,Jeremy,,District 7,36.2438,-86.70892,Entire home/apt,109,2,442,6/17/2024,4.02,2,304,41,
6663109,Beautiful River Retreat in Nashvillle / Retreat,34870571,Jeremy,,District 7,36.24228,-86.709,Entire home/apt,199,3,108,4/24/2024,1.11,2,292,8,
6688975,SURROUNDED BY DOZENS OF MIDTOWN BARS ON BROADWAY!,30949285,Blake,,District 19,36.15062,-86.79642,Entire home/apt,105,2,748,6/7/2024,6.88,1,276,74,
6694206,2 Bed / 2 Bath - Close to Downtown / Spacious,35042945,Roberto,,District 5,36.1887,-86.76924,Entire home/apt,213,1,103,6/4/2024,0.94,1,153,19,
6700201,"Large Studio w/ Washer, Dryer, Gas Range, Vintage",33388902,Lee,,District 13,36.1097,-86.70947,Entire home/apt,82,30,59,4/18/2024,0.54,2,106,3,
6703006,Southern Charm on the East Side! Pets are welcome,33357920,Christie,,District 7,36.20403,-86.71687,Entire home/apt,167,1,269,6/2/2024,2.46,1,202,48,
6703990,12 South Perfect for Big Groups Downtown Broadway,2275056,Debbie,,District 17,36.13202,-86.78218,Entire home/apt,654,1,186,6/16/2024,1.77,5,329,28,
6704776,Long Term/Close to Attractions! ONE PERSON,11044654,Lilian,,District 29,36.07677,-86.63634,Private room,40,30,133,7/26/2023,1.22,2,21,1,
6710477,*NEW RENO*Cozy Chic Loft-Near Downtown & HotSpots!,1732661,Kristin,,District 5,36.19901,-86.74235,Entire home/apt,180,3,203,4/22/2024,1.86,2,88,20,
6712123,*FRESH New Reno*Near HOTspots & Downtown/Fire-pit+,1732661,Kristin,,District 5,36.19822,-86.74168,Entire home/apt,205,4,170,6/10/2024,1.55,2,87,19,
6724955,Tranquil Studio Flat in Donelson,31620313,Charli,,District 14,36.18618,-86.64244,Entire home/apt,100,2,243,6/8/2024,2.21,2,323,43,
6747666,Cumberland Cottage,31485611,John,,District 15,36.24133,-86.70888,Entire home/apt,372,3,24,12/15/2022,0.37,2,310,0,
6749535,RiverHaven,33524311,Linda,,District 7,36.22275,-86.71023,Private room,135,2,25,9/16/2023,0.23,3,331,1,
6758464,"Lovely house by West End 10min to downtown, VU",4210445,Joy,,District 24,36.12222,-86.84256,Entire home/apt,158,2,297,6/16/2024,3.22,2,80,46,
6852100,Urban Retreat in Historic Neighborhood (� welcome),3968661,Mario & Liz,,District 17,36.1279,-86.77452,Entire home/apt,254,2,404,5/31/2024,3.74,3,170,45,
6902565,❤️ Downtown Nashville Privacy for families and pets,36170463,Jim,,District 6,36.16998,-86.75349,Entire home/apt,359,3,202,5/22/2024,2,1,308,7,
6923906,Cozy Inglewood Residence,35908456,Tara,,District 7,36.20995069,-86.71822994,Entire home/apt,,30,0,,,1,83,0,
7074838,"Lovely, Calming East Nashville Home!",1476255,Lindsey,,District 7,36.20239,-86.71331,Entire home/apt,,28,69,2/12/2022,0.64,1,0,0,
7092123,Cash Presley & Beatles Loved It -Pool 4/1 &Parking,37171756,Kayla,,District 19,36.15135,-86.79289,Entire home/apt,174,2,517,5/30/2024,4.75,1,78,64,
7111921,Music City Suite w/ private entrance + bathroom,31306622,Grace & Keenan,,District 9,36.26075,-86.70752,Entire home/apt,74,1,323,6/2/2024,5.09,1,149,73,
7128065,The Nash Villa,23630584,Spencer + Alex,,District 17,36.14169,-86.79131,Entire home/apt,202,2,320,6/4/2024,3.88,1,232,49,
7206598,Historic East Nashville,35210049,Anis,,District 6,36.18127,-86.74675,Entire home/apt,,1,142,11/12/2023,1.7,1,0,10,
7221835,"The Swiftie: Sleeps 6, Pool, Views, Near Broadway",28196034,Dorinda,,District 19,36.17465,-86.78194,Entire home/apt,208,2,308,6/11/2024,2.87,20,116,44,
7291013,Bedroom & bathroom in shared East Nashville home,2765736,Lori,,District 8,36.22727,-86.73068,Private room,74,1,874,6/21/2024,8.16,1,214,118,
7307832,"Quiet, Comfy House - Sylvan Heights",25235552,Carolyn,,District 24,36.1517,-86.83161,Entire home/apt,70,30,78,8/20/2023,0.73,2,43,1,
7329327,Scenic Sunny Private Studio Apartment,38395169,Angel (Jozella),,District 8,36.26438,-86.73201,Entire home/apt,89,30,155,1/15/2024,1.71,1,123,3,
7360288,Quiet Guesthouse on the edge of downtown Nashville,858468,Greg And Stephanie,,District 24,36.15089,-86.83676,Entire home/apt,102,1,538,6/4/2024,4.98,1,126,59,
7367968,Luxe 3 BR Stunner - Sleeps 10,34695981,Topher,,District 17,36.13817,-86.77228,Entire home/apt,292,2,239,5/25/2024,2.23,2,338,18,
7380837,5* Cutie has it all!,38664462,Ann,,District 15,36.17192,-86.66714,Entire home/apt,148,3,284,6/16/2024,2.66,1,335,25,
7383966,"Licensed! 5min downtown, Spacious  4 bdrm 3.5bath",33933214,Kevin,,District 5,36.19071,-86.77257,Entire home/apt,313,2,152,6/2/2024,1.44,1,331,21,
7399827,Deck and king beds 1 mile to downtown free parking,21895643,Deidre,,District 17,36.13843,-86.78669,Entire home/apt,188,2,456,6/15/2024,4.44,6,318,38,201620742
7419176,30+ Day Twnhm w 3 Floors (4 Bds 3.5 Bths Slps 12),6136502,Cory,,District 4,36.03769,-86.74491,Private room,125,30,4,8/19/2021,0.04,1,173,0,
7474432,The Donelson Suite - Opryland,39146220,Kyle,,District 15,36.17788,-86.68309,Private room,50,1,295,5/18/2024,2.77,1,16,28,
7601469,Downtown & East Nashville Bungalow,39861993,Anthony Scott,,District 5,36.19109,-86.7708,Entire home/apt,158,2,433,6/14/2024,4.02,5,181,29,
7604137,"Historic East Nashville Cottage, 4 Mi to Broadway",34013549,Angie,,District 6,36.18642,-86.72942,Entire home/apt,296,2,31,7/31/2023,0.31,6,278,1,
7608787,Poplar Hollow Farmhouse,26945569,Pam,,District 35,36.05468,-86.97141,Entire home/apt,95,2,244,6/16/2024,2.25,2,280,33,
7622494,Mediterranean Oasis and Heated Pool,34013549,Angie,,District 17,36.12805,-86.78655,Entire home/apt,1888,2,4,4/7/2019,0.04,6,361,0,
7665393,Long Term/Artsy Cozy Bedroom ONE PERSON,11044654,Lilian,,District 29,36.07787,-86.63751,Private room,38,30,156,4/30/2024,1.44,2,317,2,
7680228,Private basement apartment winter special!,40229785,Leslie,,District 13,36.14532,-86.63497,Entire home/apt,39,30,89,9/30/2021,0.83,2,149,0,
7688877,Apartment walking distance to Vandy!,40380908,Tiara,,District 24,36.13967,-86.82578,Entire home/apt,71,30,136,10/18/2023,1.28,1,136,2,
7692199,Charming 12 South Studio,3530837,Amy,,District 18,36.12643,-86.79299,Entire home/apt,134,2,287,6/2/2024,2.66,1,76,27,
7732118,"Whooping Crane Farm, 12 min. from Nashville",7555756,Ellen,,District 1,36.17305,-86.93106,Entire home/apt,285,2,94,5/6/2024,0.96,1,141,2,
7735723,Beautiful Riverfront Condo near Heart of Downtown,40655596,Keny And Sarah,,District 19,36.17028,-86.7775,Entire home/apt,188,3,449,6/1/2024,4.18,2,165,49,
7759892,Stylish 1BR in historic Music Row!,40803056,Edie,,District 19,36.14909,-86.7938,Entire home/apt,154,2,291,5/26/2024,2.72,5,3,22,
7761551,City Escape - 2B & 2.5 BA @ WeHo,26113301,Silvia,,District 17,36.13686,-86.76609,Entire home/apt,251,3,214,5/13/2024,2.02,2,12,10,
7771795,Charming Sylvan Park Private Guest Suite w Parking,4185313,Lauren,,District 24,36.14822,-86.83821,Entire home/apt,106,1,568,5/27/2024,5.33,3,134,83,
7789726,Newly Renovated Hillsboro House,40995602,Rumi,,District 18,36.12916,-86.80692,Entire home/apt,238,3,86,6/9/2024,0.81,3,314,19,
7799836,Charming Tudor w/ Parking for 2 near Downtown,7073590,Brigitte,,District 6,36.1766,-86.743,Entire home/apt,246,1,356,6/6/2024,3.34,18,327,77,
7805346,The Robertson -  Fab Urban Country,9596278,Jacob,,District 20,36.15647,-86.86794,Entire home/apt,106,1,621,5/29/2024,5.76,4,310,30,
7823039,Music Row Cottage,40995602,Rumi,,District 17,36.13771,-86.79408,Entire home/apt,236,3,156,6/10/2024,1.51,3,308,20,
7837790,Polished Rooftop Loft near Downtown,34273856,Kenneth,,District 17,36.1492,-86.76625,Entire home/apt,170,2,207,6/5/2024,1.93,2,0,27,
7860065,Sunshine Daydream Studio (Near Opry and Downtown),293488,Caitlin,,District 15,36.1655,-86.6828,Entire home/apt,75,2,470,6/4/2024,4.37,2,150,49,
7868621,The Nashville Way,41469573,Cheryl,,District 1,36.22489,-86.83074,Entire home/apt,,2,14,7/30/2023,0.14,1,365,1,
7899142,Modern Loft At 5 Points Walkable!,584791,Drew & Brittany,,District 6,36.17529,-86.74597,Entire home/apt,105,2,482,6/21/2024,4.86,1,332,53,
7899983,Downtown Condo on the River! Walk to Broadway!,41653950,Yana And Jon,,District 19,36.1739,-86.78088,Entire home/apt,164,2,365,6/13/2024,3.65,1,290,50,
7914730,6 Minutes frm Downtown. Family Style 4 bdrm home.,20375611,LaTamara,,District 2,36.20918,-86.79041,Entire home/apt,184,2,84,6/10/2024,0.8,1,262,6,
7922612,Cute and comfy in East Nashville!,16715778,Kristi,,District 5,36.18009,-86.75848,Entire home/apt,107,2,324,6/10/2024,3.05,1,242,35,
7967170,Furnished Apt Next to Vandy/Belmont/Libscomb!,6855810,UrbanNashville,,District 18,36.13031769,-86.80770111,Entire home/apt,80,30,60,5/26/2024,0.56,113,267,4,
7984939,Central to Music City Vanderbilt/Hillsboro Bungalo,2347991,Mary (And Joe),,District 18,36.12861,-86.80127,Entire home/apt,109,5,310,6/15/2024,2.91,1,19,28,
8017261,The Cozy Yellow Room at Bungalow Potter's,5478418,Stæven,,District 8,36.21517,-86.73259,Private room,68,2,145,5/27/2024,1.38,3,83,10,
8035818,Hip Hillsboro II /12south/Belmont,457460890,Chloe,,District 18,36.11972,-86.79854,Entire home/apt,146,1,676,6/15/2024,6.41,11,313,63,
8035950,Hip Hillsboro/12south/Belmont,457460890,Chloe,,District 18,36.11972,-86.79854,Entire home/apt,153,1,799,6/9/2024,7.51,11,315,69,
8049698,The Rustic Haven,23940018,Jillian,,District 21,36.15605,-86.82202,Entire home/apt,286,2,41,6/11/2024,0.38,1,24,1,
8086958,Cozy Cabana in East Nashville with EV Charging,42705322,Christi,,District 6,36.19349,-86.74374,Entire home/apt,95,2,240,6/9/2024,2.29,1,96,51,
8161882,Cozy Room for One in the Heart of Nashville,9307116,Meredith,,District 18,36.1359,-86.81245,Private room,,2,80,6/16/2024,0.85,3,0,8,
8188686,Gorgeous Gulch home with skyline views!,43193876,Lilly,,District 19,36.14859,-86.78579,Entire home/apt,592,2,82,5/4/2024,0.78,1,327,2,
8218822,East Near 5 Points. Vintage Curation. Pet Friendly,190175,Fairlight,,District 6,36.17174,-86.75174,Entire home/apt,333,1,213,5/26/2024,2.23,1,172,15,
8239061,Hillsboro Village Budget Family Home,6855810,UrbanNashville,,District 18,36.13174057,-86.80770111,Entire home/apt,145,2,225,6/9/2024,2.14,113,167,23,201514531
8240987,Cottage on Urban Farm!,890314,Tiffany,,District 26,36.05043,-86.76082,Entire home/apt,120,30,33,5/1/2023,0.32,2,306,0,
8271426,Modern comfort in 12 South.  Walk to  Belmont U,27181078,Karen,,District 17,36.12852,-86.7883,Entire home/apt,265,1,246,6/16/2024,2.31,1,245,35,
8385922,"Location! Lake, Downtown & Airport",32275188,Terri,,District 13,36.12972,-86.63917,Entire home/apt,156,3,322,6/17/2024,3.06,2,259,37,
8410601,Airpt/Opry/Downtown Just Mins Away!,11800752,James,,District 15,36.19772,-86.68264,Entire home/apt,269,2,130,3/4/2024,1.25,2,315,11,
8457305,Downtown Historic Loft w/River Views - Unit 5,44450435,Shannon,,District 19,36.16359,-86.7756,Entire home/apt,,1,28,5/10/2024,0.32,8,346,9,
8497631,Head to the Grand Ole Opry from a Relaxing Garden Apartment,5118056,Leah & Mary,,District 15,36.17688,-86.6883,Entire home/apt,99,2,527,6/10/2024,5.02,1,304,47,
8542398,Artsy Full Apt 15 min from Downtown,44972119,Ben And Kassie,,District 30,36.07776,-86.7109,Entire home/apt,94,1,348,6/7/2024,3.3,1,312,31,
8547609,Welcome to Lockeland Springs!  Hideaway apartment,44996221,Jana,,District 6,36.17673111,-86.74521637,Entire home/apt,100,1,611,6/6/2024,6.01,1,141,87,
8608294,Modern 4BR/3BA House Min frm Downtown w/ Hot Tub,648993,Michael,,District 5,36.20013,-86.76776,Entire home/apt,,1,84,7/17/2023,0.82,2,311,1,
8690505,*Large Homes near Broadway*Nashville's Finest*,17145199,Brad,,District 5,36.19228,-86.75877,Entire home/apt,,1,151,5/26/2024,1.44,16,318,25,
8700154,Sun Soaked Apt in East Nashville,2450192,Abigail,,District 8,36.23524745,-86.72871588,Entire home/apt,80,30,0,,,3,50,0,
8734371,Armstrong Corset Lofts - 302,11556474,Vijay,,District 19,36.16363525,-86.78086853,Entire home/apt,364,2,137,5/3/2024,1.3,10,260,10,
8759177,Brand new home with rooftop patio!,35290652,Scott,,District 17,36.14824,-86.76567,Entire home/apt,,3,236,5/7/2024,2.28,1,1,18,
8800840,East Nashville Luxury Townhome w/ Private Rooftop,8030951,Jeff,,District 6,36.17569,-86.75936,Entire home/apt,318,2,152,6/2/2024,1.52,1,315,9,
8825862,East Nashville- less than 2 miles from Broadway,46229313,Wojtek,,District 5,36.18159,-86.75306,Entire home/apt,271,2,272,6/16/2024,2.99,5,288,30,
8886777,Stylish Home in East Nashville at Five Points,10002073,Chris & Lisa,,District 6,36.17106,-86.75726,Entire home/apt,165,2,389,5/19/2024,3.79,1,83,40,
8904707,Armstrong Corset Lofts - 303,11556474,Vijay,,District 19,36.16355515,-86.78103638,Entire home/apt,,2,185,5/26/2024,1.76,10,256,18,
8983414,Designer Home in Music City,441439,Angela,,District 24,36.14359,-86.82843,Entire home/apt,519,3,29,5/19/2024,0.28,3,342,3,
8993928,Green Hills Guest Cottage,46979184,Cathy & Randy,,District 24,36.11761,-86.83347,Entire home/apt,143,1,361,6/9/2024,3.66,1,310,40,
9004782,Inglewood/E Nashville Bungalo,47025351,Sean,,District 7,36.21048,-86.73137,Entire home/apt,95,1,609,6/14/2024,5.78,1,212,41,
9024984,The Lyric Loft NASHVILLE - Minutes from Lipscomb,42702311,Kathy & Mike,,District 25,36.10614,-86.79066,Entire home/apt,110,1,456,6/17/2024,4.38,1,118,57,
9049312,Downtown Deluxe King Suite w/Kitchen - Unit 6,44450435,Shannon,,District 19,36.16143,-86.77626,Entire home/apt,,1,13,3/31/2024,0.15,8,358,4,
9049516,Downtown Deluxe King Suite w/Kitchen - Unit 1,44450435,Shannon,,District 19,36.16315,-86.77444,Entire home/apt,252,1,42,5/5/2024,0.43,8,348,7,
9049629,Downtown Large King Studio Suite - Unit 7,44450435,Shannon,,District 19,36.16282,-86.7741,Entire home/apt,,1,28,6/3/2024,0.31,8,337,6,
9050243,Downtown King Studio w/Kitchenette - Unit 3,44450435,Shannon,,District 19,36.16231,-86.77391,Entire home/apt,,1,42,3/18/2024,0.48,8,356,9,
9090089,Fabulous House steps from Belmont/12south <3,19253119,Christiane,,District 18,36.12789,-86.79728,Entire home/apt,152,1,399,5/28/2024,4.7,2,131,49,
9118875,Opulence in Hillsboro Village,37730844,Anthony,,District 18,36.13658,-86.80451,Entire home/apt,,30,111,11/17/2022,1.06,1,192,0,
9185457,The Nashville Farmhouse-Hot Location-5 min dwntwn,6548754,Josh,,District 6,36.16668,-86.74052,Entire home/apt,137,2,377,6/2/2024,3.59,3,180,14,
9218062,Honky Tonk’s Heaven,47835130,Jamie+Andy,,District 16,36.10439,-86.73347,Entire home/apt,104,1,289,6/5/2024,2.85,4,134,41,
